id,full_name,url,stars,forks,commits,open_issue,closed_issue
96553587,facebookresearch/SparseConvNet,https://api.github.com/repos/facebookresearch/SparseConvNet,1603,284,145,41,175
145103892,sovrasov/flops-counter.pytorch,https://api.github.com/repos/sovrasov/flops-counter.pytorch,1789,237,145,23,49
203551134,MadryLab/robustness,https://api.github.com/repos/MadryLab/robustness,665,129,145,21,56
298983976,xiaoqian19940510/Event-Extraction,https://api.github.com/repos/xiaoqian19940510/Event-Extraction,464,94,145,4,0
176226132,Jungjee/RawNet,https://api.github.com/repos/Jungjee/RawNet,168,41,145,2,26
226357192,giandbt/synboost,https://api.github.com/repos/giandbt/synboost,40,28,145,7,14
184037666,kPsarakis/Image-Forgery-Detection-CNN,https://api.github.com/repos/kPsarakis/Image-Forgery-Detection-CNN,62,26,145,4,10
183457746,MTG/mtg-jamendo-dataset,https://api.github.com/repos/MTG/mtg-jamendo-dataset,125,20,145,4,14
292006584,zzz2010/paddorch,https://api.github.com/repos/zzz2010/paddorch,30,12,145,0,2
126440506,zygurt/TSM,https://api.github.com/repos/zygurt/TSM,43,11,145,1,2
93684694,awni/speech,https://api.github.com/repos/awni/speech,612,163,144,18,34
161018089,reinforcement-learning-kr/lets-do-irl,https://api.github.com/repos/reinforcement-learning-kr/lets-do-irl,371,72,144,6,0
225027908,toandaominh1997/EfficientDet.Pytorch,https://api.github.com/repos/toandaominh1997/EfficientDet.Pytorch,1421,315,143,106,21
331998171,Ricardokevins/Kevinpro-NLP-demo,https://api.github.com/repos/Ricardokevins/Kevinpro-NLP-demo,43,11,143,0,2
175570916,wmn7/ML_Practice,https://api.github.com/repos/wmn7/ML_Practice,138,110,142,2,1
227467008,alankbi/detecto,https://api.github.com/repos/alankbi/detecto,535,90,142,42,61
194361525,ahmedmalaa/deep-learning-uncertainty,https://api.github.com/repos/ahmedmalaa/deep-learning-uncertainty,440,64,142,0,2
321261508,FedML-AI/FedCV,https://api.github.com/repos/FedML-AI/FedCV,47,18,142,6,1
331706754,trailofbits/fickling,https://api.github.com/repos/trailofbits/fickling,111,15,142,6,8
320250939,tensorly/torch,https://api.github.com/repos/tensorly/torch,28,10,142,3,12
160727251,lufficc/SSD,https://api.github.com/repos/lufficc/SSD,1219,347,141,34,167
104583244,jonkhler/s2cnn,https://api.github.com/repos/jonkhler/s2cnn,861,160,141,16,31
109272230,nyu-mll/GLUE-baselines,https://api.github.com/repos/nyu-mll/GLUE-baselines,495,141,141,15,11
182106341,VainF/pytorch-msssim,https://api.github.com/repos/VainF/pytorch-msssim,410,70,141,18,16
237968544,wtomin/Multitask-Emotion-Recognition-with-Incomplete-Labels,https://api.github.com/repos/wtomin/Multitask-Emotion-Recognition-with-Incomplete-Labels,73,20,141,0,23
237817461,Cogito2012/UString,https://api.github.com/repos/Cogito2012/UString,24,12,141,2,9
336071205,srinidhiPY/SSL_CR_Histo,https://api.github.com/repos/srinidhiPY/SSL_CR_Histo,29,11,141,0,7
188844545,microsoft/MASS,https://api.github.com/repos/microsoft/MASS,1042,201,140,61,112
111797719,mapillary/inplace_abn,https://api.github.com/repos/mapillary/inplace_abn,1203,174,140,45,175
320330205,TZYSJTU/Sketch-Generation-with-Drawing-Process-Guided-by-Vector-Flow-and-Grayscale,https://api.github.com/repos/TZYSJTU/Sketch-Generation-with-Drawing-Process-Guided-by-Vector-Flow-and-Grayscale,193,40,140,3,2
303889047,SangbumChoi/MobileHumanPose,https://api.github.com/repos/SangbumChoi/MobileHumanPose,138,14,140,7,28
333657129,kakaobrain/pororo,https://api.github.com/repos/kakaobrain/pororo,1085,178,139,0,0
392708700,RL-VIG/LibFewShot,https://api.github.com/repos/RL-VIG/LibFewShot,487,87,139,0,48
227799735,Media-Smart/vedaseg,https://api.github.com/repos/Media-Smart/vedaseg,400,52,139,6,21
253906720,polimi-ispl/icpr2020dfdc,https://api.github.com/repos/polimi-ispl/icpr2020dfdc,123,51,139,2,54
448398954,lucidrains/RETRO-pytorch,https://api.github.com/repos/lucidrains/RETRO-pytorch,218,20,139,10,15
190430232,nd-ball/py-irt,https://api.github.com/repos/nd-ball/py-irt,35,15,139,1,17
376156964,facebookresearch/simmc2,https://api.github.com/repos/facebookresearch/simmc2,46,13,139,7,38
248271633,neptune-ai/neptune-examples,https://api.github.com/repos/neptune-ai/neptune-examples,22,13,139,0,5
251621744,Yonghongwei/Gradient-Centralization,https://api.github.com/repos/Yonghongwei/Gradient-Centralization,500,70,138,6,8
190099148,prrao87/fine-grained-sentiment,https://api.github.com/repos/prrao87/fine-grained-sentiment,133,63,138,2,3
189778669,maestro-project/maestro,https://api.github.com/repos/maestro-project/maestro,79,26,138,11,8
332904555,lpcvai/21LPCVC-UAV_VIdeo_Track-Sample-Solution,https://api.github.com/repos/lpcvai/21LPCVC-UAV_VIdeo_Track-Sample-Solution,24,13,138,0,0
265640658,Xilinx/pyxir,https://api.github.com/repos/Xilinx/pyxir,25,11,138,13,15
387326890,xinntao/Real-ESRGAN,https://api.github.com/repos/xinntao/Real-ESRGAN,9652,1019,137,327,128
165808432,beijixiong3510/OWM,https://api.github.com/repos/beijixiong3510/OWM,144,42,137,1,18
368293480,microsoft/table-transformer,https://api.github.com/repos/microsoft/table-transformer,100,19,137,34,28
207115025,pyronear/pyro-vision,https://api.github.com/repos/pyronear/pyro-vision,32,18,137,5,40
248599803,pranjaldatta/PyVision,https://api.github.com/repos/pranjaldatta/PyVision,27,12,137,1,9
142076747,microsoft/ailab,https://api.github.com/repos/microsoft/ailab,6948,1293,136,26,25
91736144,facebookresearch/SentEval,https://api.github.com/repos/facebookresearch/SentEval,1709,264,136,18,38
289181806,berkeleydeeprlcourse/homework_fall2020,https://api.github.com/repos/berkeleydeeprlcourse/homework_fall2020,229,250,136,4,2
94881500,THUNLP-MT/THUMT,https://api.github.com/repos/THUNLP-MT/THUMT,622,192,136,24,81
117107624,YuliangXiu/MobilePose,https://api.github.com/repos/YuliangXiu/MobilePose,523,141,136,11,35
111978012,kmkurn/pytorch-crf,https://api.github.com/repos/kmkurn/pytorch-crf,769,138,136,3,84
199586819,BasBuller/PySNN,https://api.github.com/repos/BasBuller/PySNN,163,26,136,3,5
221698975,WeilanAnnn/FD-GAN,https://api.github.com/repos/WeilanAnnn/FD-GAN,71,22,136,12,1
245233870,ptillet/torch-blocksparse,https://api.github.com/repos/ptillet/torch-blocksparse,102,19,136,4,19
213550763,devzhk/Implicit-Competitive-Regularization,https://api.github.com/repos/devzhk/Implicit-Competitive-Regularization,105,17,136,2,7
197754993,robail-yasrab/RootNav-2.0,https://api.github.com/repos/robail-yasrab/RootNav-2.0,20,12,136,0,3
102359676,tangzhenyu/SemanticSegmentation_DL,https://api.github.com/repos/tangzhenyu/SemanticSegmentation_DL,1072,317,135,5,1
259023310,bubbliiiing/faster-rcnn-pytorch,https://api.github.com/repos/bubbliiiing/faster-rcnn-pytorch,678,210,135,126,30
277005144,maudzung/Complex-YOLOv4-Pytorch,https://api.github.com/repos/maudzung/Complex-YOLOv4-Pytorch,862,184,135,41,14
188732917,JunweiLiang/Object_Detection_Tracking,https://api.github.com/repos/JunweiLiang/Object_Detection_Tracking,299,102,135,3,42
130369068,KDD-OpenSource/DeepADoTS,https://api.github.com/repos/KDD-OpenSource/DeepADoTS,420,95,135,10,70
361538358,microsoft/PythonProgrammingPuzzles,https://api.github.com/repos/microsoft/PythonProgrammingPuzzles,782,73,135,13,0
157036574,lipengyuer/DataScience,https://api.github.com/repos/lipengyuer/DataScience,80,47,135,2,1
386602166,cyqclark/fedlearn-algo,https://api.github.com/repos/cyqclark/fedlearn-algo,80,33,135,1,5
205957008,zhijian-liu/torchprofile,https://api.github.com/repos/zhijian-liu/torchprofile,337,27,135,6,12
311592814,gwxie/Dewarping-Document-Image-By-Displacement-Flow-Estimation,https://api.github.com/repos/gwxie/Dewarping-Document-Image-By-Displacement-Flow-Estimation,74,24,135,10,2
199090254,kundajelab/bpnet,https://api.github.com/repos/kundajelab/bpnet,89,18,135,15,21
125699795,AaronJi/RL,https://api.github.com/repos/AaronJi/RL,22,13,135,0,0
292926822,aangelopoulos/conformal_classification,https://api.github.com/repos/aangelopoulos/conformal_classification,90,11,135,0,2
132042932,NVIDIA/tacotron2,https://api.github.com/repos/NVIDIA/tacotron2,3418,1033,134,153,363
167597323,nshaud/DeepHyperX,https://api.github.com/repos/nshaud/DeepHyperX,247,83,134,27,19
428493460,open-mmlab/mmflow,https://api.github.com/repos/open-mmlab/mmflow,436,38,134,12,47
201605934,VITA-Group/DeblurGANv2,https://api.github.com/repos/VITA-Group/DeblurGANv2,716,194,133,59,61
142722315,RUCDM/KB4Rec,https://api.github.com/repos/RUCDM/KB4Rec,245,47,133,3,11
125800164,shibing624/dialogbot,https://api.github.com/repos/shibing624/dialogbot,68,21,133,3,1
314221459,wimlds-trojmiasto/detect-waste,https://api.github.com/repos/wimlds-trojmiasto/detect-waste,58,17,133,2,10
251138849,StanfordASL/CoCo,https://api.github.com/repos/StanfordASL/CoCo,21,10,133,0,0
230359479,werner-duvaud/muzero-general,https://api.github.com/repos/werner-duvaud/muzero-general,1657,428,132,38,130
107566737,ClementPinard/SfmLearner-Pytorch,https://api.github.com/repos/ClementPinard/SfmLearner-Pytorch,829,192,132,4,130
162770838,gjy3035/C-3-Framework,https://api.github.com/repos/gjy3035/C-3-Framework,580,186,132,71,37
80216474,ClementPinard/FlowNetPytorch,https://api.github.com/repos/ClementPinard/FlowNetPytorch,707,177,132,4,97
175103120,microsoft/DirectML,https://api.github.com/repos/microsoft/DirectML,833,135,132,89,146
148290579,tugstugi/mongolian-speech-recognition,https://api.github.com/repos/tugstugi/mongolian-speech-recognition,110,45,132,2,12
239371413,sajjjadayobi/FaceLib,https://api.github.com/repos/sajjjadayobi/FaceLib,128,35,132,1,25
235505249,SMART-TTS/SMART-Vocoder,https://api.github.com/repos/SMART-TTS/SMART-Vocoder,54,33,132,0,0
327856273,Xtra-Computing/NIID-Bench,https://api.github.com/repos/Xtra-Computing/NIID-Bench,99,26,132,0,18
180675319,foodkg/foodkg.github.io,https://api.github.com/repos/foodkg/foodkg.github.io,46,20,132,8,5
371470455,DevinKreuzer/SAN,https://api.github.com/repos/DevinKreuzer/SAN,68,16,132,1,3
361648380,deepcam-cn/yolov5-face,https://api.github.com/repos/deepcam-cn/yolov5-face,864,230,131,113,95
89322668,ray-project/tutorial,https://api.github.com/repos/ray-project/tutorial,715,210,131,24,35
210920442,echonet/dynamic,https://api.github.com/repos/echonet/dynamic,224,84,131,20,27
255638464,dvgodoy/PyTorchStepByStep,https://api.github.com/repos/dvgodoy/PyTorchStepByStep,159,59,131,5,15
218077901,sjmoran/CURL,https://api.github.com/repos/sjmoran/CURL,132,22,131,1,31
412273332,eubinecto/the-clean-transformer,https://api.github.com/repos/eubinecto/the-clean-transformer,55,18,131,2,12
132988198,so-much-meta/lczero_tools,https://api.github.com/repos/so-much-meta/lczero_tools,29,17,131,3,2
173063600,analokmaus/kuma_utils,https://api.github.com/repos/analokmaus/kuma_utils,99,16,131,3,1
242759965,adalmia96/Cluster-Analysis,https://api.github.com/repos/adalmia96/Cluster-Analysis,45,10,131,3,0
145058057,openseg-group/OCNet.pytorch,https://api.github.com/repos/openseg-group/OCNet.pytorch,804,131,130,29,37
295183905,YonghaoHe/LFD-A-Light-and-Fast-Detector,https://api.github.com/repos/YonghaoHe/LFD-A-Light-and-Fast-Detector,362,75,130,15,34
97165046,numenta/htmpapers,https://api.github.com/repos/numenta/htmpapers,253,68,130,2,5
274533410,shengliu66/ELR,https://api.github.com/repos/shengliu66/ELR,164,22,130,1,20
341667682,aws/amazon-s3-plugin-for-pytorch,https://api.github.com/repos/aws/amazon-s3-plugin-for-pytorch,109,14,130,3,18
384387750,mindslab-ai/wavegrad2,https://api.github.com/repos/mindslab-ai/wavegrad2,84,10,130,0,1
312733871,ZexinChen/AlphaTracker,https://api.github.com/repos/ZexinChen/AlphaTracker,24,10,130,15,5
348268327,BBuf/tvm_mlir_learn,https://api.github.com/repos/BBuf/tvm_mlir_learn,286,69,129,0,3
252362426,Skylark0924/Machine-Learning-is-ALL-You-Need,https://api.github.com/repos/Skylark0924/Machine-Learning-is-ALL-You-Need,243,53,129,0,0
169153301,microsoft/SpeciesClassification,https://api.github.com/repos/microsoft/SpeciesClassification,72,40,129,1,1
383720601,opendilab/DI-drive,https://api.github.com/repos/opendilab/DI-drive,210,26,129,4,7
345953439,xxxnell/how-do-vits-work,https://api.github.com/repos/xxxnell/how-do-vits-work,282,13,129,5,29
138050436,facebookresearch/LASER,https://api.github.com/repos/facebookresearch/LASER,2907,362,128,44,135
394846127,AngeLouCN/CaraNet,https://api.github.com/repos/AngeLouCN/CaraNet,54,159,128,0,23
77572740,sameersingh/uci-statnlp,https://api.github.com/repos/sameersingh/uci-statnlp,13,66,128,0,0
135414388,samet-akcay/skip-ganomaly,https://api.github.com/repos/samet-akcay/skip-ganomaly,151,61,128,20,0
311813416,NVIDIA/clara-train-examples,https://api.github.com/repos/NVIDIA/clara-train-examples,72,56,128,12,5
117273446,polyaxon/polyaxon-examples,https://api.github.com/repos/polyaxon/polyaxon-examples,61,24,128,0,0
190478777,facebookresearch/luckmatters,https://api.github.com/repos/facebookresearch/luckmatters,228,23,128,3,5
327627955,SilvioGiancola/SoccerNetv2-DevKit,https://api.github.com/repos/SilvioGiancola/SoccerNetv2-DevKit,76,23,128,3,51
226422310,maxjiang93/space_time_pde,https://api.github.com/repos/maxjiang93/space_time_pde,73,21,128,1,3
207544267,rafabs97/headpose_final,https://api.github.com/repos/rafabs97/headpose_final,66,21,128,1,2
137884300,nhatminh/FEDL-INFOCOM,https://api.github.com/repos/nhatminh/FEDL-INFOCOM,25,18,128,1,1
288162895,quiver-team/torch-quiver,https://api.github.com/repos/quiver-team/torch-quiver,167,16,128,17,33
222165312,Megatvini/DeepFaceForgeryDetection,https://api.github.com/repos/Megatvini/DeepFaceForgeryDetection,55,13,128,2,9
343469292,hzxie/RMNet,https://api.github.com/repos/hzxie/RMNet,62,12,128,5,19
263067382,Ryuk17/SpeechAlgorithms,https://api.github.com/repos/Ryuk17/SpeechAlgorithms,308,103,127,0,8
177140934,MisaOgura/flashtorch,https://api.github.com/repos/MisaOgura/flashtorch,645,83,127,9,22
200440204,VITA-Group/ShapeMatchingGAN,https://api.github.com/repos/VITA-Group/ShapeMatchingGAN,365,65,127,4,24
129069929,MachineLP/PyTorch_image_classifier,https://api.github.com/repos/MachineLP/PyTorch_image_classifier,162,58,127,7,4
245552441,turpaultn/dcase20_task4,https://api.github.com/repos/turpaultn/dcase20_task4,33,20,127,3,7
259822222,castorini/howl,https://api.github.com/repos/castorini/howl,124,17,127,22,20
207497439,ivclab/CPG,https://api.github.com/repos/ivclab/CPG,91,14,127,6,3
338970423,dyh/a_share_pipeline,https://api.github.com/repos/dyh/a_share_pipeline,14,13,127,1,0
319032062,NM-sparsity/NM-sparsity,https://api.github.com/repos/NM-sparsity/NM-sparsity,67,12,127,0,16
117034492,richzhang/PerceptualSimilarity,https://api.github.com/repos/richzhang/PerceptualSimilarity,2145,367,126,32,64
323966500,facebookresearch/deit,https://api.github.com/repos/facebookresearch/deit,2521,344,126,14,161
149640348,torchgan/torchgan,https://api.github.com/repos/torchgan/torchgan,1253,155,126,20,29
351720449,autonomousvision/transfuser,https://api.github.com/repos/autonomousvision/transfuser,413,70,126,2,143
235061629,jwzhanggy/Graph-Bert,https://api.github.com/repos/jwzhanggy/Graph-Bert,308,69,126,0,21
418159211,ShiqiYu/OpenGait,https://api.github.com/repos/ShiqiYu/OpenGait,212,40,126,8,96
240230342,PaddlePaddle/Contrib,https://api.github.com/repos/PaddlePaddle/Contrib,16,33,126,5,1
171564291,Hellisotherpeople/CX_DB8,https://api.github.com/repos/Hellisotherpeople/CX_DB8,181,24,126,3,3
169829890,HorizonRobotics/SocialRobot,https://api.github.com/repos/HorizonRobotics/SocialRobot,62,18,126,7,18
270273683,VideoObjectSearch/RandPerson,https://api.github.com/repos/VideoObjectSearch/RandPerson,85,17,126,1,6
185307088,lettucecfd/lettuce,https://api.github.com/repos/lettucecfd/lettuce,65,16,126,12,16
242461146,object-detection-algorithm/R-CNN,https://api.github.com/repos/object-detection-algorithm/R-CNN,34,15,126,3,0
206757150,ryul99/pytorch-project-template,https://api.github.com/repos/ryul99/pytorch-project-template,98,14,126,3,4
133578010,DistributedML/FoolsGold,https://api.github.com/repos/DistributedML/FoolsGold,41,11,126,1,8
164916735,facebookresearch/mobile-vision,https://api.github.com/repos/facebookresearch/mobile-vision,697,101,125,19,13
294856899,LeBron-Jian/DeepLearningNote,https://api.github.com/repos/LeBron-Jian/DeepLearningNote,137,53,125,3,0
316525377,imatge-upc/mri-braintumor-segmentation,https://api.github.com/repos/imatge-upc/mri-braintumor-segmentation,25,12,125,2,0
259991778,openai/jukebox,https://api.github.com/repos/openai/jukebox,4981,794,124,164,70
237848063,cunjian/pytorch_face_landmark,https://api.github.com/repos/cunjian/pytorch_face_landmark,536,115,124,15,23
300789100,lucidrains/performer-pytorch,https://api.github.com/repos/lucidrains/performer-pytorch,785,110,124,39,43
331704706,cszn/BSRGAN,https://api.github.com/repos/cszn/BSRGAN,522,84,124,16,22
176126044,benedekrozemberczki/Splitter,https://api.github.com/repos/benedekrozemberczki/Splitter,190,41,124,1,7
117555776,minerva-ml/open-solution-data-science-bowl-2018,https://api.github.com/repos/minerva-ml/open-solution-data-science-bowl-2018,159,41,124,0,27
144100685,sunset1995/pytorch-layoutnet,https://api.github.com/repos/sunset1995/pytorch-layoutnet,151,34,124,17,7
268286433,dipuk0506/SpinalNet,https://api.github.com/repos/dipuk0506/SpinalNet,120,31,124,0,5
430113187,FudanVI/benchmarking-chinese-text-recognition,https://api.github.com/repos/FudanVI/benchmarking-chinese-text-recognition,138,22,124,14,6
153253963,deep500/deep500,https://api.github.com/repos/deep500/deep500,79,21,124,2,1
160703768,ManyiLi12345/GRAINS,https://api.github.com/repos/ManyiLi12345/GRAINS,67,19,124,1,9
310245055,chengjun/mybook,https://api.github.com/repos/chengjun/mybook,23,13,124,0,7
326477475,ChengyueGongR/PatchVisionTransformer,https://api.github.com/repos/ChengyueGongR/PatchVisionTransformer,63,10,124,7,0
245032939,mit-han-lab/gan-compression,https://api.github.com/repos/mit-han-lab/gan-compression,944,133,123,3,94
146817005,fbcotter/pytorch_wavelets,https://api.github.com/repos/fbcotter/pytorch_wavelets,427,85,123,10,31
325493840,hikopensource/DAVAR-Lab-OCR,https://api.github.com/repos/hikopensource/DAVAR-Lab-OCR,327,77,123,54,82
273260685,131250208/TPlinker-joint-extraction,https://api.github.com/repos/131250208/TPlinker-joint-extraction,270,68,123,27,56
289602346,petuum/adaptdl,https://api.github.com/repos/petuum/adaptdl,275,40,123,22,32
252799295,lucidrains/sinkhorn-transformer,https://api.github.com/repos/lucidrains/sinkhorn-transformer,198,13,123,1,22
117372836,cs230-stanford/cs230-code-examples,https://api.github.com/repos/cs230-stanford/cs230-code-examples,1718,671,122,12,7
198412763,black0017/MedicalZooPytorch,https://api.github.com/repos/black0017/MedicalZooPytorch,909,197,122,14,5
190422132,qiuqiangkong/audioset_tagging_cnn,https://api.github.com/repos/qiuqiangkong/audioset_tagging_cnn,661,156,122,41,14
224678136,JoHof/lungmask,https://api.github.com/repos/JoHof/lungmask,374,112,122,9,44
152929105,mhagiwara/realworldnlp,https://api.github.com/repos/mhagiwara/realworldnlp,277,75,122,7,2
355244547,jbwang1997/OBBDetection,https://api.github.com/repos/jbwang1997/OBBDetection,271,74,122,89,91
336998038,kekmodel/MPL-pytorch,https://api.github.com/repos/kekmodel/MPL-pytorch,220,51,122,17,20
260144046,YuYaoYang2333/SyntaLinker,https://api.github.com/repos/YuYaoYang2333/SyntaLinker,32,29,122,5,0
191399289,natashamjaques/neural_chat,https://api.github.com/repos/natashamjaques/neural_chat,153,28,122,3,2
109893117,jojonki/BiDAF,https://api.github.com/repos/jojonki/BiDAF,139,28,122,5,4
239072229,lmbxmu/HRankPlus,https://api.github.com/repos/lmbxmu/HRankPlus,111,21,122,4,5
330511578,sxyu/svox,https://api.github.com/repos/sxyu/svox,43,16,122,4,2
247311171,JasonObeid/Chart2Text,https://api.github.com/repos/JasonObeid/Chart2Text,35,11,122,14,6
421287763,NERSC/sc21-dl-tutorial,https://api.github.com/repos/NERSC/sc21-dl-tutorial,12,10,122,0,0
90388827,MorvanZhou/PyTorch-Tutorial,https://api.github.com/repos/MorvanZhou/PyTorch-Tutorial,6581,2953,121,23,47
330288399,crowsonkb/style-transfer-pytorch,https://api.github.com/repos/crowsonkb/style-transfer-pytorch,283,71,121,9,7
140210239,batra-mlp-lab/visdial-challenge-starter-pytorch,https://api.github.com/repos/batra-mlp-lab/visdial-challenge-starter-pytorch,185,38,121,8,20
257541337,thuiar/MMSA,https://api.github.com/repos/thuiar/MMSA,177,35,121,14,39
144449333,heblade/pythontraining,https://api.github.com/repos/heblade/pythontraining,28,31,121,1,0
351620435,robustness-gym/summvis,https://api.github.com/repos/robustness-gym/summvis,224,26,121,0,6
340583523,GewelsJI/SINet-V2,https://api.github.com/repos/GewelsJI/SINet-V2,58,23,121,0,10
258172048,toshas/torch-fidelity,https://api.github.com/repos/toshas/torch-fidelity,357,22,121,4,20
320088616,carla-recourse/CARLA,https://api.github.com/repos/carla-recourse/CARLA,155,19,121,9,65
394305639,EleutherAI/vqgan-clip,https://api.github.com/repos/EleutherAI/vqgan-clip,131,19,121,5,9
325251799,ShannonAI/OpenViDial,https://api.github.com/repos/ShannonAI/OpenViDial,99,18,121,8,14
156181088,masa-su/pixyzoo,https://api.github.com/repos/masa-su/pixyzoo,91,17,121,4,1
261923783,xiaoxuegao499/LA-DNN-for-COVID-19-diagnosis,https://api.github.com/repos/xiaoxuegao499/LA-DNN-for-COVID-19-diagnosis,57,15,121,3,1
206393689,ViswanathaReddyGajjala/EfficientNet-RetinaNet,https://api.github.com/repos/ViswanathaReddyGajjala/EfficientNet-RetinaNet,35,13,121,0,4
305429645,timsetsfire/odsc-ml-drum,https://api.github.com/repos/timsetsfire/odsc-ml-drum,10,12,121,0,0
252939699,ifzhang/FairMOT,https://api.github.com/repos/ifzhang/FairMOT,3278,807,120,325,173
159144725,kakao/khaiii,https://api.github.com/repos/kakao/khaiii,1218,251,120,2,76
181388576,microsoft/NeuronBlocks,https://api.github.com/repos/microsoft/NeuronBlocks,1403,193,120,5,20
317093742,bubbliiiing/mobilenet-yolov4-pytorch,https://api.github.com/repos/bubbliiiing/mobilenet-yolov4-pytorch,192,62,120,41,9
204591668,TF2-Engine/TF2,https://api.github.com/repos/TF2-Engine/TF2,127,62,120,13,7
288153748,Chiaraplizz/ST-TR,https://api.github.com/repos/Chiaraplizz/ST-TR,159,40,120,8,26
143438097,automl/pybnn,https://api.github.com/repos/automl/pybnn,103,28,120,4,4
243545432,cao-cong/RViDeNet,https://api.github.com/repos/cao-cong/RViDeNet,137,25,120,14,4
237671088,dido1998/Recurrent-Independent-Mechanisms,https://api.github.com/repos/dido1998/Recurrent-Independent-Mechanisms,86,19,120,5,3
127043727,tbd-ai/tbd-suite,https://api.github.com/repos/tbd-ai/tbd-suite,46,13,120,0,1
350471873,jonatasgrosman/wav2vec2-sprint,https://api.github.com/repos/jonatasgrosman/wav2vec2-sprint,48,11,119,9,1
277945205,aws-samples/amazon-sagemaker-bert-classify-pytorch,https://api.github.com/repos/aws-samples/amazon-sagemaker-bert-classify-pytorch,30,10,119,0,2
91117406,zhanghang1989/PyTorch-Encoding,https://api.github.com/repos/zhanghang1989/PyTorch-Encoding,1871,431,118,143,206
397953975,ModelTC/MQBench,https://api.github.com/repos/ModelTC/MQBench,201,36,118,21,142
416559888,CLUEbenchmark/KgCLUE,https://api.github.com/repos/CLUEbenchmark/KgCLUE,140,33,118,7,3
262190723,patrick-kidger/torchcde,https://api.github.com/repos/patrick-kidger/torchcde,237,30,118,7,26
266185474,lucidrains/routing-transformer,https://api.github.com/repos/lucidrains/routing-transformer,216,26,118,10,20
293589652,yzyouzhang/AIR-ASVspoof,https://api.github.com/repos/yzyouzhang/AIR-ASVspoof,38,13,118,0,29
105828839,hunkim/PyTorchZeroToAll,https://api.github.com/repos/hunkim/PyTorchZeroToAll,3618,1183,117,20,10
314171248,PeizeSun/SparseR-CNN,https://api.github.com/repos/PeizeSun/SparseR-CNN,1104,168,117,32,63
272909064,microsoft/CodeBERT,https://api.github.com/repos/microsoft/CodeBERT,580,162,117,13,199
391567742,thu-coai/EVA,https://api.github.com/repos/thu-coai/EVA,94,23,117,1,74
209254293,nmi-lab/torchneuromorphic,https://api.github.com/repos/nmi-lab/torchneuromorphic,19,17,117,0,0
341517708,SherryJYC/3D-Tracking-MVS,https://api.github.com/repos/SherryJYC/3D-Tracking-MVS,46,12,117,1,4
96111593,huggingface/neuralcoref,https://api.github.com/repos/huggingface/neuralcoref,2481,434,116,51,253
227620826,thuml/predrnn-pytorch,https://api.github.com/repos/thuml/predrnn-pytorch,160,48,116,8,32
276865603,huggingface/pytorch_block_sparse,https://api.github.com/repos/huggingface/pytorch_block_sparse,465,28,116,13,1
240519969,VIPriors/vipriors-challenges-toolkit,https://api.github.com/repos/VIPriors/vipriors-challenges-toolkit,51,14,116,4,50
376060768,iarai/NeurIPS2021-traffic4cast,https://api.github.com/repos/iarai/NeurIPS2021-traffic4cast,18,13,116,0,3
270627298,Guzpenha/transformer_rankers,https://api.github.com/repos/Guzpenha/transformer_rankers,99,10,116,0,5
348645926,hukaixuan19970627/yolov5_obb,https://api.github.com/repos/hukaixuan19970627/yolov5_obb,512,140,115,84,437
254817858,ScottKwang/CodeWithFriends-Spring2020,https://api.github.com/repos/ScottKwang/CodeWithFriends-Spring2020,34,109,115,1,2
101130877,IcedDoggie/Micro-Expression-with-Deep-Learning,https://api.github.com/repos/IcedDoggie/Micro-Expression-with-Deep-Learning,217,98,115,34,7
98017074,hpzhao/SummaRuNNer,https://api.github.com/repos/hpzhao/SummaRuNNer,242,81,115,2,35
181369039,mhpi/hydroDL,https://api.github.com/repos/mhpi/hydroDL,95,72,115,2,2
206063080,feiyuhuahuo/Yolact_minimal,https://api.github.com/repos/feiyuhuahuo/Yolact_minimal,181,63,115,9,61
225326740,amanchadha/iSeeBetter,https://api.github.com/repos/amanchadha/iSeeBetter,297,61,115,20,17
298462368,Shen-Lab/GraphCL,https://api.github.com/repos/Shen-Lab/GraphCL,252,59,115,26,37
421600344,Paulescu/hands-on-rl,https://api.github.com/repos/Paulescu/hands-on-rl,35,12,115,1,1
106170611,thunlp/OpenKE,https://api.github.com/repos/thunlp/OpenKE,2905,866,114,10,349
258892383,RL-Research-Cohiba/Reinforcement_Learning,https://api.github.com/repos/RL-Research-Cohiba/Reinforcement_Learning,117,69,114,0,0
183831265,tomgrek/zincbase,https://api.github.com/repos/tomgrek/zincbase,260,59,114,3,1
214627715,MrinmoiHossain/Udacity-Deep-Learning-Nanodegree,https://api.github.com/repos/MrinmoiHossain/Udacity-Deep-Learning-Nanodegree,39,22,114,0,0
411181437,Javacr/PyQt5-YOLOv5,https://api.github.com/repos/Javacr/PyQt5-YOLOv5,73,21,114,21,11
454679953,yael-vinker/CLIPasso,https://api.github.com/repos/yael-vinker/CLIPasso,218,18,114,9,11
136517946,titipata/detecting-scientific-claim,https://api.github.com/repos/titipata/detecting-scientific-claim,115,16,114,8,11
193103476,acids-ircam/flow_synthesizer,https://api.github.com/repos/acids-ircam/flow_synthesizer,85,14,114,1,2
287470087,jk96491/SMAC,https://api.github.com/repos/jk96491/SMAC,40,14,114,3,0
264377160,PatriciaXiao/TIMME,https://api.github.com/repos/PatriciaXiao/TIMME,52,13,114,1,1
