id,full_name,url,stars,forks,commit,openIssue,closedIssue
262513671,fajieyuan/SIGIR2020_peterrec,https://api.github.com/repos/fajieyuan/SIGIR2020_peterrec,155,31,115,7,1
124969197,nabeel-oz/qlik-py-tools,https://api.github.com/repos/nabeel-oz/qlik-py-tools,155,79,393,21,91
153401259,AboudyKreidieh/h-baselines,https://api.github.com/repos/AboudyKreidieh/h-baselines,154,30,323,5,24
267851741,uzh-rpg/deep_drone_acrobatics,https://api.github.com/repos/uzh-rpg/deep_drone_acrobatics,154,60,23,5,4
343290166,jh-jeong/ContraD,https://api.github.com/repos/jh-jeong/ContraD,154,19,8,1,1
163059480,guotong1988/BERT-GPU,https://api.github.com/repos/guotong1988/BERT-GPU,154,50,96,4,28
191399289,natashamjaques/neural_chat,https://api.github.com/repos/natashamjaques/neural_chat,153,28,122,2,2
237165603,bubbliiiing/ssd-keras,https://api.github.com/repos/bubbliiiing/ssd-keras,153,67,152,10,7
206670333,sgoldenlab/simba,https://api.github.com/repos/sgoldenlab/simba,153,77,1657,22,114
100877828,AlexGidiotis/Document-Classifier-LSTM,https://api.github.com/repos/AlexGidiotis/Document-Classifier-LSTM,153,51,41,2,9
116282426,minerva-ml/open-solution-toxic-comments,https://api.github.com/repos/minerva-ml/open-solution-toxic-comments,153,53,162,1,13
224414651,darylclimb/cvml_project,https://api.github.com/repos/darylclimb/cvml_project,153,47,20,9,3
55999339,UCBerkeleySETI/breakthrough,https://api.github.com/repos/UCBerkeleySETI/breakthrough,153,51,210,1,0
250473098,Moving-AI/virtual-walk,https://api.github.com/repos/Moving-AI/virtual-walk,152,34,171,1,2
161795348,zhangqianhui/GazeCorrection,https://api.github.com/repos/zhangqianhui/GazeCorrection,152,27,115,4,5
361631547,microsoft/nn-Meter,https://api.github.com/repos/microsoft/nn-Meter,152,26,388,3,7
32975069,PatternRecognition/OpenBMI,https://api.github.com/repos/PatternRecognition/OpenBMI,152,101,1255,0,22
91599679,liu-nlper/DocumentClassification,https://api.github.com/repos/liu-nlper/DocumentClassification,152,78,37,5,2
91851306,krystianity/keras-serving,https://api.github.com/repos/krystianity/keras-serving,152,27,20,4,3
233673750,BinWang28/SBERT-WK-Sentence-Embedding,https://api.github.com/repos/BinWang28/SBERT-WK-Sentence-Embedding,152,23,117,3,8
320088616,carla-recourse/CARLA,https://api.github.com/repos/carla-recourse/CARLA,151,17,85,11,39
366002152,optuna/optuna-examples,https://api.github.com/repos/optuna/optuna-examples,151,48,1171,10,19
211554840,fjxmlzn/DoppelGANger,https://api.github.com/repos/fjxmlzn/DoppelGANger,151,43,20,2,26
255711241,autogoal/autogoal,https://api.github.com/repos/autogoal/autogoal,151,48,959,20,52
411396353,ron2111/Awesome-Projects-Collection,https://api.github.com/repos/ron2111/Awesome-Projects-Collection,151,281,756,11,24
126668213,labsix/limited-blackbox-attacks,https://api.github.com/repos/labsix/limited-blackbox-attacks,151,42,8,8,12
232373438,CleanPegasus/TensorDash,https://api.github.com/repos/CleanPegasus/TensorDash,151,19,161,9,6
283178799,dut-media-lab/BOML,https://api.github.com/repos/dut-media-lab/BOML,151,31,302,1,1
229715190,bubbliiiing/keras-face-recognition,https://api.github.com/repos/bubbliiiing/keras-face-recognition,151,47,16,8,1
95805205,tzirakis/Multimodal-Emotion-Recognition,https://api.github.com/repos/tzirakis/Multimodal-Emotion-Recognition,151,66,58,6,0
149512216,intel/dffml,https://api.github.com/repos/intel/dffml,150,125,1716,310,438
256451119,oap-project/raydp,https://api.github.com/repos/oap-project/raydp,150,33,124,29,48
170072337,MrZhousf/tf_facenet,https://api.github.com/repos/MrZhousf/tf_facenet,150,47,33,7,1
211281321,kirumang/Pix2Pose,https://api.github.com/repos/kirumang/Pix2Pose,150,32,79,7,16
236185220,materialsvirtuallab/maml,https://api.github.com/repos/materialsvirtuallab/maml,150,35,1233,5,37
134982442,gmihaila/ml_things,https://api.github.com/repos/gmihaila/ml_things,150,46,288,2,18
388040715,GoogleCloudPlatform/mlops-with-vertex-ai,https://api.github.com/repos/GoogleCloudPlatform/mlops-with-vertex-ai,150,45,54,6,7
200879324,axelBarroso/Key.Net,https://api.github.com/repos/axelBarroso/Key.Net,150,34,6,0,11
211104213,pvitoria/ChromaGAN,https://api.github.com/repos/pvitoria/ChromaGAN,150,27,132,3,6
144986638,ethz-asl/hierarchical_loc,https://api.github.com/repos/ethz-asl/hierarchical_loc,150,36,14,0,5
226423378,NYUMedML/GNN_for_EHR,https://api.github.com/repos/NYUMedML/GNN_for_EHR,150,32,14,9,2
250710358,lelechen63/Talking-head-Generation-with-Rhythmic-Head-Motion,https://api.github.com/repos/lelechen63/Talking-head-Generation-with-Rhythmic-Head-Motion,150,23,203,9,7
248996088,TonyZ1Min/yolo-for-k210,https://api.github.com/repos/TonyZ1Min/yolo-for-k210,149,61,34,7,1
84609153,descarteslabs/descarteslabs-python,https://api.github.com/repos/descarteslabs/descarteslabs-python,149,36,1888,0,0
18497322,UM-ARM-Lab/sdf_tools,https://api.github.com/repos/UM-ARM-Lab/sdf_tools,149,33,135,4,11
186178954,bjascob/LemmInflect,https://api.github.com/repos/bjascob/LemmInflect,149,19,35,4,5
41169947,SimVascular/SimVascular,https://api.github.com/repos/SimVascular/SimVascular,148,97,3133,187,170
171775768,moelgendy/deep_learning_for_vision_systems,https://api.github.com/repos/moelgendy/deep_learning_for_vision_systems,148,103,93,1,6
138426329,pranoyr/head-detection-using-yolo,https://api.github.com/repos/pranoyr/head-detection-using-yolo,148,52,31,10,7
330344191,PINTO0309/tflite2tensorflow,https://api.github.com/repos/PINTO0309/tflite2tensorflow,148,23,269,1,23
50878370,lamastex/scalable-data-science,https://api.github.com/repos/lamastex/scalable-data-science,148,83,2615,0,1
92370461,chrisdonahue/ddc,https://api.github.com/repos/chrisdonahue/ddc,148,28,26,6,4
262502731,Alex-Lekov/AutoML_Alex,https://api.github.com/repos/Alex-Lekov/AutoML_Alex,148,18,157,0,5
300411069,allanzhao/RoboGrammar,https://api.github.com/repos/allanzhao/RoboGrammar,148,39,618,3,6
265079853,keras-team/keras-cv,https://api.github.com/repos/keras-team/keras-cv,147,31,118,58,32
274077856,mindspore-ai/akg,https://api.github.com/repos/mindspore-ai/akg,147,27,868,5,3
226493556,Morizeyao/Decoders-Chinese-TF2.0,https://api.github.com/repos/Morizeyao/Decoders-Chinese-TF2.0,147,33,22,11,2
215396534,jyhjinghwang/SegSort,https://api.github.com/repos/jyhjinghwang/SegSort,147,24,14,0,10
48195233,cmgreen210/TensorFlowDeepAutoencoder,https://api.github.com/repos/cmgreen210/TensorFlowDeepAutoencoder,147,63,48,6,2
126690141,LouieYang/stroke-controllable-fast-style-transfer,https://api.github.com/repos/LouieYang/stroke-controllable-fast-style-transfer,147,25,28,2,5
193039449,noahcao/Pixel2Mesh,https://api.github.com/repos/noahcao/Pixel2Mesh,147,22,148,3,32
81481390,ricedsp/D-AMP_Toolbox,https://api.github.com/repos/ricedsp/D-AMP_Toolbox,147,79,33,2,4
116941481,perslev/MultiPlanarUNet,https://api.github.com/repos/perslev/MultiPlanarUNet,146,31,352,0,20
106888772,henrysky/astroNN,https://api.github.com/repos/henrysky/astroNN,146,40,1880,4,8
246486004,smousavi05/EQTransformer,https://api.github.com/repos/smousavi05/EQTransformer,146,96,509,15,66
281886457,Ximilar-com/xcenternet,https://api.github.com/repos/Ximilar-com/xcenternet,146,23,23,3,3
193117233,gmalivenko/onnx2keras,https://api.github.com/repos/gmalivenko/onnx2keras,146,81,164,82,24
101685392,amygdala/code-snippets,https://api.github.com/repos/amygdala/code-snippets,145,79,113,1,0
314538511,qurator-spk/eynollah,https://api.github.com/repos/qurator-spk/eynollah,145,14,292,23,18
89071009,bjlkeng/sandbox,https://api.github.com/repos/bjlkeng/sandbox,145,68,78,3,5
59050692,jorditorresBCN/FirstContactWithTensorFlow,https://api.github.com/repos/jorditorresBCN/FirstContactWithTensorFlow,145,72,68,3,1
303941862,dmis-lab/biobert-pytorch,https://api.github.com/repos/dmis-lab/biobert-pytorch,145,53,20,11,8
227355859,CYHSM/DeepInsight,https://api.github.com/repos/CYHSM/DeepInsight,145,31,81,3,3
166771986,srihari-humbarwadi/DeepLabV3_Plus-Tensorflow2.0,https://api.github.com/repos/srihari-humbarwadi/DeepLabV3_Plus-Tensorflow2.0,145,46,49,5,22
170116597,fancyerii/blog-codes,https://api.github.com/repos/fancyerii/blog-codes,145,73,51,4,1
108012868,akshaybahadur21/Digit-Recognizer,https://api.github.com/repos/akshaybahadur21/Digit-Recognizer,145,93,12,2,1
223326324,genforce/higan,https://api.github.com/repos/genforce/higan,145,21,21,5,5
55794437,JuliaRobotics/Caesar.jl,https://api.github.com/repos/JuliaRobotics/Caesar.jl,144,28,3077,50,92
254662819,digitalepidemiologylab/covid-twitter-bert,https://api.github.com/repos/digitalepidemiologylab/covid-twitter-bert,144,20,394,5,12
177510440,tucan9389/tf2-mobile-2d-single-pose-estimation,https://api.github.com/repos/tucan9389/tf2-mobile-2d-single-pose-estimation,144,38,153,33,15
158786757,Sargunan/Table-Detection-using-Deep-learning,https://api.github.com/repos/Sargunan/Table-Detection-using-Deep-learning,144,44,8,6,1
121795989,jwfromm/Riptide,https://api.github.com/repos/jwfromm/Riptide,144,19,154,1,6
166520752,swordest/mec_drl,https://api.github.com/repos/swordest/mec_drl,144,84,34,3,1
374806766,rowanz/merlot,https://api.github.com/repos/rowanz/merlot,143,16,7,4,5
195335741,dmis-lab/bern,https://api.github.com/repos/dmis-lab/bern,143,41,63,25,21
108277187,scopeInfinity/Video2Description,https://api.github.com/repos/scopeInfinity/Video2Description,143,55,256,1,18
260499197,nasa/delta,https://api.github.com/repos/nasa/delta,143,46,717,2,31
198340990,zlzeng/DeepFloorplan,https://api.github.com/repos/zlzeng/DeepFloorplan,143,77,7,14,4
15994566,gooofy/zamia-ai,https://api.github.com/repos/gooofy/zamia-ai,143,28,1546,0,10
277549433,akshitagupta15june/Face-X,https://api.github.com/repos/akshitagupta15june/Face-X,142,217,2764,28,386
268114534,Pay20Y/SEED,https://api.github.com/repos/Pay20Y/SEED,142,44,3,14,8
137585470,cpmpercussion/keras-mdn-layer,https://api.github.com/repos/cpmpercussion/keras-mdn-layer,142,38,109,10,13
71592191,workforce-data-initiative/skills-ml,https://api.github.com/repos/workforce-data-initiative/skills-ml,142,58,421,32,61
222411828,PacktPublishing/Machine-Learning-for-Cybersecurity-Cookbook,https://api.github.com/repos/PacktPublishing/Machine-Learning-for-Cybersecurity-Cookbook,142,115,9,3,2
246261562,alexklwong/unsupervised-depth-completion-visual-inertial-odometry,https://api.github.com/repos/alexklwong/unsupervised-depth-completion-visual-inertial-odometry,142,16,16,1,2
282191005,KaiyangZhou/mixstyle-release,https://api.github.com/repos/KaiyangZhou/mixstyle-release,142,19,44,6,8
138141023,spcl/ncc,https://api.github.com/repos/spcl/ncc,142,52,45,6,20
254032994,zilliztech/phantoscope,https://api.github.com/repos/zilliztech/phantoscope,142,42,208,8,52
159248429,yifita/3PU,https://api.github.com/repos/yifita/3PU,142,18,21,7,7
196262795,jonnor/machinehearing,https://api.github.com/repos/jonnor/machinehearing,141,32,197,0,0
336063986,mit-han-lab/torchquantum,https://api.github.com/repos/mit-han-lab/torchquantum,141,21,633,1,0
87773849,YunseokJANG/tgif-qa,https://api.github.com/repos/YunseokJANG/tgif-qa,141,33,19,0,16
343778271,MengHao666/Minimal-Hand-pytorch,https://api.github.com/repos/MengHao666/Minimal-Hand-pytorch,141,41,57,0,51
160387955,orendv/learning_to_sample,https://api.github.com/repos/orendv/learning_to_sample,141,20,50,0,7
120767547,Deevoluation/ALPR,https://api.github.com/repos/Deevoluation/ALPR,141,62,14,11,21
298447700,LeBron-Jian/ComputerVisionPractice,https://api.github.com/repos/LeBron-Jian/ComputerVisionPractice,141,58,190,4,0
245462564,AIWintermuteAI/aXeleRate,https://api.github.com/repos/AIWintermuteAI/aXeleRate,140,57,259,1,50
84491182,NeuralNetworkVerification/Marabou,https://api.github.com/repos/NeuralNetworkVerification/Marabou,140,61,1110,28,98
166785729,p-christ/nn_builder,https://api.github.com/repos/p-christ/nn_builder,140,19,222,3,5
174991416,vietnlp/etnlp,https://api.github.com/repos/vietnlp/etnlp,140,14,81,2,4
187108517,afourast/deep_lip_reading,https://api.github.com/repos/afourast/deep_lip_reading,140,43,4,5,0
178152311,ly015/intrinsic_flow,https://api.github.com/repos/ly015/intrinsic_flow,140,22,64,5,9
261297398,vinissimus/opencv-js-webworker,https://api.github.com/repos/vinissimus/opencv-js-webworker,140,20,7,2,0
127184470,ambujraj/hacktoberfest2018,https://api.github.com/repos/ambujraj/hacktoberfest2018,140,1068,2557,21,6
150067166,thibo73800/aihub,https://api.github.com/repos/thibo73800/aihub,140,49,31,0,1
113929185,yeephycho/nasnet-tensorflow,https://api.github.com/repos/yeephycho/nasnet-tensorflow,140,54,26,8,13
44738414,kstaats/karoo_gp,https://api.github.com/repos/kstaats/karoo_gp,140,62,182,7,15
165090669,microsoft/graph-based-code-modelling,https://api.github.com/repos/microsoft/graph-based-code-modelling,140,34,13,1,5
117194056,lelechen63/MRI-tumor-segmentation-Brats,https://api.github.com/repos/lelechen63/MRI-tumor-segmentation-Brats,140,45,42,2,6
177026155,SudeepDasari/RoboNet,https://api.github.com/repos/SudeepDasari/RoboNet,139,21,287,5,2
147408564,oulutan/ACAM_Demo,https://api.github.com/repos/oulutan/ACAM_Demo,139,38,188,14,17
291283941,Dipeshpal/Jarvis_AI,https://api.github.com/repos/Dipeshpal/Jarvis_AI,139,75,84,1,8
356380813,geekjr/quickai,https://api.github.com/repos/geekjr/quickai,139,12,183,0,2
172424938,seaniezhao/torch_npss,https://api.github.com/repos/seaniezhao/torch_npss,139,35,90,1,8
306895107,neulab/ReviewAdvisor,https://api.github.com/repos/neulab/ReviewAdvisor,139,11,59,1,2
154433055,bill9800/speech_separation,https://api.github.com/repos/bill9800/speech_separation,139,57,78,17,12
138967481,BrambleXu/nlp-beginner-guide-keras,https://api.github.com/repos/BrambleXu/nlp-beginner-guide-keras,138,49,120,0,1
72460321,burakbayramli/books,https://api.github.com/repos/burakbayramli/books,138,139,506,0,1
319575342,PaddlePaddle/PaddleRobotics,https://api.github.com/repos/PaddlePaddle/PaddleRobotics,138,35,23,6,2
293816910,MM-IR/rank4_NLP_textclassification,https://api.github.com/repos/MM-IR/rank4_NLP_textclassification,138,28,28,2,2
255025640,danan0755/Bert_Classifier,https://api.github.com/repos/danan0755/Bert_Classifier,138,44,47,0,0
263848791,roadwide/AI-Homework,https://api.github.com/repos/roadwide/AI-Homework,138,50,11,0,0
346398641,liangs111/tensor_holography,https://api.github.com/repos/liangs111/tensor_holography,138,33,7,4,0
231345046,xuannianz/DifferentiableBinarization,https://api.github.com/repos/xuannianz/DifferentiableBinarization,137,42,7,13,9
117392811,hamelsmu/Seq2Seq_Tutorial,https://api.github.com/repos/hamelsmu/Seq2Seq_Tutorial,137,50,32,3,5
434214418,gnobitab/FuseDream,https://api.github.com/repos/gnobitab/FuseDream,137,18,15,6,4
166221830,RubensZimbres/Repo-2019,https://api.github.com/repos/RubensZimbres/Repo-2019,137,72,982,1,0
122826182,openfoodfacts/openfoodfacts-ai,https://api.github.com/repos/openfoodfacts/openfoodfacts-ai,136,39,158,35,17
169129147,aws-samples/amazon-sagemaker-script-mode,https://api.github.com/repos/aws-samples/amazon-sagemaker-script-mode,136,95,208,0,15
309504885,truera/trulens,https://api.github.com/repos/truera/trulens,136,13,64,7,7
146236613,Sohojoe/ActiveRagdollStyleTransfer,https://api.github.com/repos/Sohojoe/ActiveRagdollStyleTransfer,136,19,108,6,6
174493761,massquantity/LibRecommender,https://api.github.com/repos/massquantity/LibRecommender,136,34,798,27,36
239634233,suinleelab/path_explain,https://api.github.com/repos/suinleelab/path_explain,136,23,84,2,5
380439665,csebuetnlp/xl-sum,https://api.github.com/repos/csebuetnlp/xl-sum,136,24,12,1,2
254694681,RobustFieldAutonomyLab/lidar_super_resolution,https://api.github.com/repos/RobustFieldAutonomyLab/lidar_super_resolution,136,50,14,5,4
135174478,shivaverma/OpenAIGym,https://api.github.com/repos/shivaverma/OpenAIGym,136,46,62,2,4
174168383,murthylab/sleap,https://api.github.com/repos/murthylab/sleap,135,29,2891,23,324
187610446,gdyshi/model_deployment,https://api.github.com/repos/gdyshi/model_deployment,135,44,17,1,0
214998207,maxfrenzel/SampleVAE,https://api.github.com/repos/maxfrenzel/SampleVAE,135,18,45,7,1
103403966,kipoi/models,https://api.github.com/repos/kipoi/models,135,49,697,35,62
428925602,cv516Buaa/tph-yolov5,https://api.github.com/repos/cv516Buaa/tph-yolov5,135,43,27,16,11
383203383,rafiqhasan/auto-tensorflow,https://api.github.com/repos/rafiqhasan/auto-tensorflow,135,28,116,1,10
20763871,zddhub/opensr,https://api.github.com/repos/zddhub/opensr,135,20,16,1,0
106240946,xthan/polyvore,https://api.github.com/repos/xthan/polyvore,135,67,34,9,11
174949753,chenmingxiang110/Chinese-automatic-speech-recognition,https://api.github.com/repos/chenmingxiang110/Chinese-automatic-speech-recognition,135,61,34,0,12
121372654,jackyko1991/vnet-tensorflow,https://api.github.com/repos/jackyko1991/vnet-tensorflow,135,66,281,12,7
103203596,qq456cvb/doudizhu-C,https://api.github.com/repos/qq456cvb/doudizhu-C,135,38,191,4,11
197891808,huanghao128/zh-nlp-demo,https://api.github.com/repos/huanghao128/zh-nlp-demo,135,69,19,3,1
305901775,TL-System/plato,https://api.github.com/repos/TL-System/plato,134,34,898,4,31
298537574,paulgavrikov/visualkeras,https://api.github.com/repos/paulgavrikov/visualkeras,134,19,72,2,14
67426132,rwth-i6/returnn-experiments,https://api.github.com/repos/rwth-i6/returnn-experiments,134,45,453,0,55
157929893,YeeU/InverseRenderNet,https://api.github.com/repos/YeeU/InverseRenderNet,134,21,6,3,1
97263417,huanzhang12/ZOO-Attack,https://api.github.com/repos/huanzhang12/ZOO-Attack,134,44,66,4,2
310548896,zhengyanzhao1997/NLP-model,https://api.github.com/repos/zhengyanzhao1997/NLP-model,134,52,74,3,9
142656771,soujanyaporia/aspect-extraction,https://api.github.com/repos/soujanyaporia/aspect-extraction,134,35,12,1,6
171723172,tensorflow/ngraph-bridge,https://api.github.com/repos/tensorflow/ngraph-bridge,134,67,1451,25,13
150544420,GoogleCloudPlatform/tensorflow-lifetime-value,https://api.github.com/repos/GoogleCloudPlatform/tensorflow-lifetime-value,133,66,43,3,3
141881901,codezoned/ScriptsDump,https://api.github.com/repos/codezoned/ScriptsDump,133,174,585,19,9
84773096,zhangyhuaee/KinD_plus,https://api.github.com/repos/zhangyhuaee/KinD_plus,133,38,51,6,3
358421454,google/seqio,https://api.github.com/repos/google/seqio,132,11,222,4,1
94228447,VisionLearningGroup/taskcv-2017-public,https://api.github.com/repos/VisionLearningGroup/taskcv-2017-public,132,31,185,3,4
64230020,hcmlab/nova,https://api.github.com/repos/hcmlab/nova,132,27,1295,15,46
169803974,castorini/birch,https://api.github.com/repos/castorini/birch,132,29,230,12,15
216390789,soCzech/TransNetV2,https://api.github.com/repos/soCzech/TransNetV2,132,31,78,0,28
14131626,nci/drishti,https://api.github.com/repos/nci/drishti,132,35,758,51,13
38223600,openvax/mhcflurry,https://api.github.com/repos/openvax/mhcflurry,132,43,1624,3,111
294856899,LeBron-Jian/DeepLearningNote,https://api.github.com/repos/LeBron-Jian/DeepLearningNote,132,52,125,3,0
185555656,Stick-To/CenterNet-tensorflow,https://api.github.com/repos/Stick-To/CenterNet-tensorflow,132,54,26,0,26
399515333,keonlee9420/Comprehensive-Transformer-TTS,https://api.github.com/repos/keonlee9420/Comprehensive-Transformer-TTS,131,16,8,2,3
123941779,conversationai/conversationai-models,https://api.github.com/repos/conversationai/conversationai-models,131,45,1193,23,30
197763463,zhouchunpong/GCN_Keras,https://api.github.com/repos/zhouchunpong/GCN_Keras,131,30,17,3,5
416559888,CLUEbenchmark/KgCLUE,https://api.github.com/repos/CLUEbenchmark/KgCLUE,131,33,116,2,2
372489086,prathimacode-hub/ML-ProjectKart,https://api.github.com/repos/prathimacode-hub/ML-ProjectKart,131,145,2603,41,271
274990252,RenYang-home/OpenDVC,https://api.github.com/repos/RenYang-home/OpenDVC,131,29,124,0,18
365473869,liushulinle/PLOME,https://api.github.com/repos/liushulinle/PLOME,131,23,27,6,9
172404513,MousaviSajad/SleepEEGNet,https://api.github.com/repos/MousaviSajad/SleepEEGNet,131,54,46,13,4
165645042,TianLin0509/BF-design-with-DL,https://api.github.com/repos/TianLin0509/BF-design-with-DL,131,87,54,8,1
134970040,ZexinYan/Medical-Report-Generation,https://api.github.com/repos/ZexinYan/Medical-Report-Generation,131,52,15,14,1
321597508,taldatech/soft-intro-vae-pytorch,https://api.github.com/repos/taldatech/soft-intro-vae-pytorch,131,19,17,0,14
245942493,snunlp/KR-BERT,https://api.github.com/repos/snunlp/KR-BERT,131,12,60,0,3
111114073,cuguilke/microexpnet,https://api.github.com/repos/cuguilke/microexpnet,131,24,73,2,12
226041990,aqeelanwar/PEDRA,https://api.github.com/repos/aqeelanwar/PEDRA,130,40,158,22,32
275734311,Linear95/CLUB,https://api.github.com/repos/Linear95/CLUB,130,23,23,2,13
172222861,ryanxingql/mfqev2.0,https://api.github.com/repos/ryanxingql/mfqev2.0,130,20,34,0,10
243833921,Shathe/3D-MiniNet,https://api.github.com/repos/Shathe/3D-MiniNet,130,29,20,4,3
272047053,xuetf/KDD_CUP_2020_Debiasing_Rush,https://api.github.com/repos/xuetf/KDD_CUP_2020_Debiasing_Rush,130,33,136,2,1
165796281,vsymbol/CUTIE,https://api.github.com/repos/vsymbol/CUTIE,130,77,15,9,5
332528498,davidADSP/SIMPLE,https://api.github.com/repos/davidADSP/SIMPLE,130,39,54,7,8
249849097,ankurhanda/nerf2D,https://api.github.com/repos/ankurhanda/nerf2D,130,12,80,1,5
93833946,doncat99/StockRecommendSystem,https://api.github.com/repos/doncat99/StockRecommendSystem,130,64,184,0,2
243863118,google-research/dads,https://api.github.com/repos/google-research/dads,130,43,15,6,5
201471625,psychopa4/PFNL,https://api.github.com/repos/psychopa4/PFNL,130,24,14,17,7
107699741,hankcs/ID-CNN-CWS,https://api.github.com/repos/hankcs/ID-CNN-CWS,130,41,10,8,4
88222103,chqiwang/convseg,https://api.github.com/repos/chqiwang/convseg,130,51,32,0,10
68822672,vbalnt/tfeat,https://api.github.com/repos/vbalnt/tfeat,130,44,34,2,13
114671204,freelunchtheorem/Conditional_Density_Estimation,https://api.github.com/repos/freelunchtheorem/Conditional_Density_Estimation,129,18,698,5,4
130450627,geyang/ml_logger,https://api.github.com/repos/geyang/ml_logger,129,16,707,6,10
274578755,microsoft/antares,https://api.github.com/repos/microsoft/antares,129,29,316,2,2
225501380,openai/train-procgen,https://api.github.com/repos/openai/train-procgen,129,35,19,1,16
281567824,genforce/ghfeat,https://api.github.com/repos/genforce/ghfeat,129,12,6,9,2
332126548,Wesleyliao/QWOP-RL,https://api.github.com/repos/Wesleyliao/QWOP-RL,129,22,130,0,1
225605078,at16k/at16k,https://api.github.com/repos/at16k/at16k,129,19,27,4,7
116208415,freesunshine0316/neural-graph-to-seq-mp,https://api.github.com/repos/freesunshine0316/neural-graph-to-seq-mp,129,27,67,6,18
97382757,auDeep/auDeep,https://api.github.com/repos/auDeep/auDeep,129,35,57,16,20
164857449,perslev/U-Time,https://api.github.com/repos/perslev/U-Time,128,36,297,2,42
203299715,SupreethN/Hand-CNN,https://api.github.com/repos/SupreethN/Hand-CNN,128,32,10,2,14
296015218,BM-K/KoSentenceBERT-ETRI,https://api.github.com/repos/BM-K/KoSentenceBERT-ETRI,128,21,89,0,5
223727550,OverLordGoldDragon/see-rnn,https://api.github.com/repos/OverLordGoldDragon/see-rnn,128,16,69,3,9
199210403,jomjol/water-meter-system-complete,https://api.github.com/repos/jomjol/water-meter-system-complete,128,36,154,2,15
157537382,gadiluna/SAFE,https://api.github.com/repos/gadiluna/SAFE,128,33,29,2,1
218870595,microsoft/AirSim-Drone-Racing-VAE-Imitation,https://api.github.com/repos/microsoft/AirSim-Drone-Racing-VAE-Imitation,128,46,14,1,6
137907167,YutingZhang/lmdis-rep,https://api.github.com/repos/YutingZhang/lmdis-rep,128,18,17,1,4
155958521,daiquocnguyen/CapsE,https://api.github.com/repos/daiquocnguyen/CapsE,128,29,51,3,10
282632194,tatp22/multidim-positional-encoding,https://api.github.com/repos/tatp22/multidim-positional-encoding,127,11,63,1,8
73708854,MTASZTAKI/ApertusVR,https://api.github.com/repos/MTASZTAKI/ApertusVR,127,42,1339,5,91
98642057,EternalFeather/Transformer-in-generating-dialogue,https://api.github.com/repos/EternalFeather/Transformer-in-generating-dialogue,127,43,28,5,2
112241498,pkmital/time-domain-neural-audio-style-transfer,https://api.github.com/repos/pkmital/time-domain-neural-audio-style-transfer,127,25,35,0,2
116522075,LittleYUYU/StackOverflow-Question-Code-Dataset,https://api.github.com/repos/LittleYUYU/StackOverflow-Question-Code-Dataset,127,21,97,0,3
298739910,yue-zhongqi/ifsl,https://api.github.com/repos/yue-zhongqi/ifsl,127,22,18,7,3
81388866,gradientinstitute/aboleth,https://api.github.com/repos/gradientinstitute/aboleth,127,10,445,11,132
377317369,thuhcsi/VAENAR-TTS,https://api.github.com/repos/thuhcsi/VAENAR-TTS,127,18,9,6,4
310002257,mit-han-lab/inter-operator-scheduler,https://api.github.com/repos/mit-han-lab/inter-operator-scheduler,127,19,27,0,7
141620532,aws-samples/deep-learning-models,https://api.github.com/repos/aws-samples/deep-learning-models,127,75,68,7,7
212066957,cambridge-mlg/cnaps,https://api.github.com/repos/cambridge-mlg/cnaps,127,19,17,0,12
259812162,wangz10/contrastive_loss,https://api.github.com/repos/wangz10/contrastive_loss,126,19,14,1,2
197976875,sciann/sciann,https://api.github.com/repos/sciann/sciann,126,58,98,10,19
50512158,nwjs/chromium.src,https://api.github.com/repos/nwjs/chromium.src,126,127,709106,5,7
178769307,lynnlangit/gcp-essentials,https://api.github.com/repos/lynnlangit/gcp-essentials,126,92,314,0,0
215896187,hehefan/PointRNN,https://api.github.com/repos/hehefan/PointRNN,126,19,14,3,7
183556043,robrua/easy-bert,https://api.github.com/repos/robrua/easy-bert,125,40,29,9,7
276388487,bubbliiiing/yolov4-tiny-keras,https://api.github.com/repos/bubbliiiing/yolov4-tiny-keras,125,46,108,10,3
198601914,iiau-tracker/SPLT,https://api.github.com/repos/iiau-tracker/SPLT,125,20,35,5,7
132591317,JackonYang/paper-reading,https://api.github.com/repos/JackonYang/paper-reading,125,25,80,0,0
263526248,lobe/lobe-python,https://api.github.com/repos/lobe/lobe-python,125,27,50,2,11
115749443,dalab/web2text,https://api.github.com/repos/dalab/web2text,125,25,59,2,14
108288256,RunzheYang/MORL,https://api.github.com/repos/RunzheYang/MORL,125,26,281,3,10
275310620,rr-learning/CausalWorld,https://api.github.com/repos/rr-learning/CausalWorld,125,11,29,2,33
164249963,brendanhasz/probflow,https://api.github.com/repos/brendanhasz/probflow,125,13,565,18,22
347274838,USTC-JialunPeng/Diverse-Structure-Inpainting,https://api.github.com/repos/USTC-JialunPeng/Diverse-Structure-Inpainting,125,16,38,1,15
210706616,IntelAI/he-transformer,https://api.github.com/repos/IntelAI/he-transformer,125,28,271,23,14
166505413,wmylxmj/YOLO-V3-IOU,https://api.github.com/repos/wmylxmj/YOLO-V3-IOU,125,29,69,8,1
209932885,artemmavrin/focal-loss,https://api.github.com/repos/artemmavrin/focal-loss,125,26,34,3,9
353196179,Estom/notes,https://api.github.com/repos/Estom/notes,125,39,3,0,1
141377750,SySeVR/SySeVR,https://api.github.com/repos/SySeVR/SySeVR,124,81,171,15,4
