id,full_name,url,stars,forks,commit,openIssue,closedIssue,collaborators
135083193,biocore/mmvec,https://api.github.com/repos/biocore/mmvec,74,38,229,35,63,6
187989988,kpe/bert-for-tf2,https://api.github.com/repos/kpe/bert-for-tf2,750,179,184,25,63,3
103403966,kipoi/models,https://api.github.com/repos/kipoi/models,135,49,697,35,62,24
225158972,capreolus-ir/capreolus,https://api.github.com/repos/capreolus-ir/capreolus,74,29,650,11,62,8
72246405,empirical-org/Quill-NLP-Tools-and-Datasets,https://api.github.com/repos/empirical-org/Quill-NLP-Tools-and-Datasets,46,10,584,2,62,7
93150753,weinman/cnn_lstm_ctc_ocr,https://api.github.com/repos/weinman/cnn_lstm_ctc_ocr,476,172,218,2,62,7
66483240,dennybritz/reinforcement-learning,https://api.github.com/repos/dennybritz/reinforcement-learning,17596,5643,259,88,61,36
71592191,workforce-data-initiative/skills-ml,https://api.github.com/repos/workforce-data-initiative/skills-ml,142,58,421,32,61,7
388462378,jina-ai/executors,https://api.github.com/repos/jina-ai/executors,24,13,203,28,60,25
190687137,rasbt/python-machine-learning-book-3rd-edition,https://api.github.com/repos/rasbt/python-machine-learning-book-3rd-edition,3002,1318,228,14,60,6
145761123,Trusted-AI/AIF360,https://api.github.com/repos/Trusted-AI/AIF360,1633,526,345,63,59,40
56639410,DragonComputer/Dragonfire,https://api.github.com/repos/DragonComputer/Dragonfire,1213,192,722,36,59,16
100400151,spotify/spotify-tensorflow,https://api.github.com/repos/spotify/spotify-tensorflow,118,26,331,11,59,12
56975673,dpressel/mead-baseline,https://api.github.com/repos/dpressel/mead-baseline,240,67,2083,9,59,11
247969824,SAP/credential-digger,https://api.github.com/repos/SAP/credential-digger,185,37,920,14,59,11
417022077,flink-extended/ai-flow,https://api.github.com/repos/flink-extended/ai-flow,88,26,790,24,59,11
89445494,BerkeleyAutomation/gqcnn,https://api.github.com/repos/BerkeleyAutomation/gqcnn,241,126,747,13,59,8
96346574,calico/basenji,https://api.github.com/repos/calico/basenji,219,77,1695,23,59,5
177267363,DirtyHarryLYL/Transferable-Interactiveness-Network,https://api.github.com/repos/DirtyHarryLYL/Transferable-Interactiveness-Network,206,42,102,1,59,5
145453331,JohnSnowLabs/spark-nlp-workshop,https://api.github.com/repos/JohnSnowLabs/spark-nlp-workshop,647,379,1769,1,58,43
119419202,wandb/examples,https://api.github.com/repos/wandb/examples,628,186,664,10,58,36
204796113,tensorflow/neural-structured-learning,https://api.github.com/repos/tensorflow/neural-structured-learning,901,177,509,1,58,30
24387730,Kitware/SMQTK,https://api.github.com/repos/Kitware/SMQTK,71,58,2760,27,58,22
190252594,erdos-project/pylot,https://api.github.com/repos/erdos-project/pylot,207,67,737,16,58,11
58402710,nengo/nengo-dl,https://api.github.com/repos/nengo/nengo-dl,70,14,862,25,58,10
42991256,geometalab/OSMDeepOD,https://api.github.com/repos/geometalab/OSMDeepOD,180,42,681,7,58,6
288923752,google/objax,https://api.github.com/repos/google/objax,675,59,424,37,57,21
306018946,google-research/vision_transformer,https://api.github.com/repos/google-research/vision_transformer,4514,597,128,80,57,10
212275874,oarriaga/paz,https://api.github.com/repos/oarriaga/paz,269,50,1536,21,56,12
98748253,MSiam/TFSegmentation,https://api.github.com/repos/MSiam/TFSegmentation,588,176,520,8,56,3
92186131,ncoudray/DeepPATH,https://api.github.com/repos/ncoudray/DeepPATH,388,191,250,12,56,3
119285689,aamini/introtodeeplearning,https://api.github.com/repos/aamini/introtodeeplearning,5044,2472,433,12,55,18
67426132,rwth-i6/returnn-experiments,https://api.github.com/repos/rwth-i6/returnn-experiments,134,45,453,0,55,16
75482295,riga/law,https://api.github.com/repos/riga/law,46,18,1441,11,55,11
86167728,CharlesShang/FastMaskRCNN,https://api.github.com/repos/CharlesShang/FastMaskRCNN,3074,1118,175,134,55,9
184557077,interpretml/DiCE,https://api.github.com/repos/interpretml/DiCE,770,108,499,41,54,12
193113083,zaccharieramzi/fastmri-reproducible-benchmark,https://api.github.com/repos/zaccharieramzi/fastmri-reproducible-benchmark,94,33,421,17,54,4
215027338,google-research/seed_rl,https://api.github.com/repos/google-research/seed_rl,702,124,189,16,54,4
325845103,Comet-AI/Comet.Box,https://api.github.com/repos/Comet-AI/Comet.Box,24,30,291,28,53,28
139618618,tensorflow/tcav,https://api.github.com/repos/tensorflow/tcav,506,127,171,7,53,15
58276707,titu1994/Neural-Style-Transfer,https://api.github.com/repos/titu1994/Neural-Style-Transfer,2035,452,310,15,53,11
48064767,cryoem/eman2,https://api.github.com/repos/cryoem/eman2,101,46,26527,2,52,19
47694811,jcmgray/quimb,https://api.github.com/repos/jcmgray/quimb,236,53,1550,28,52,14
255711241,autogoal/autogoal,https://api.github.com/repos/autogoal/autogoal,151,48,959,20,52,14
232368812,OpenMined/Threepio,https://api.github.com/repos/OpenMined/Threepio,51,15,167,16,52,12
254032994,zilliztech/phantoscope,https://api.github.com/repos/zilliztech/phantoscope,142,42,208,8,52,9
126377943,greenelab/BioBombe,https://api.github.com/repos/greenelab/BioBombe,50,20,234,0,52,4
179858671,luigifreda/pyslam,https://api.github.com/repos/luigifreda/pyslam,1108,204,105,4,52,2
405300603,DSCVITBHOPAL/ML-Reserve,https://api.github.com/repos/DSCVITBHOPAL/ML-Reserve,13,27,274,0,51,25
196956879,sicara/tf-explain,https://api.github.com/repos/sicara/tf-explain,901,92,206,35,51,15
94588639,neuronets/nobrainer,https://api.github.com/repos/neuronets/nobrainer,104,31,704,33,51,12
366871418,google-research/deeplab2,https://api.github.com/repos/google-research/deeplab2,545,78,153,4,51,9
279581575,uzh-rpg/flightmare,https://api.github.com/repos/uzh-rpg/flightmare,556,229,138,76,51,6
144551119,beringresearch/ivis,https://api.github.com/repos/beringresearch/ivis,256,27,611,3,50,8
245462564,AIWintermuteAI/aXeleRate,https://api.github.com/repos/AIWintermuteAI/aXeleRate,140,57,259,1,50,5
186174301,rwightman/gen-efficientnet-pytorch,https://api.github.com/repos/rwightman/gen-efficientnet-pytorch,1430,199,108,1,50,5
45385612,pymanopt/pymanopt,https://api.github.com/repos/pymanopt/pymanopt,422,110,1003,18,49,17
211152022,datashim-io/datashim,https://api.github.com/repos/datashim-io/datashim,193,42,320,34,49,17
79475735,Bihaqo/t3f,https://api.github.com/repos/Bihaqo/t3f,196,50,1118,46,49,8
149015524,vaticle/kglib,https://api.github.com/repos/vaticle/kglib,494,91,488,9,49,7
104427181,tensorflow/lattice,https://api.github.com/repos/tensorflow/lattice,483,89,104,6,49,5
99704051,AnacondaRecipes/aggregate,https://api.github.com/repos/AnacondaRecipes/aggregate,22,40,8310,36,48,35
139064580,tensorflow/adanet,https://api.github.com/repos/tensorflow/adanet,3357,526,440,64,48,24
256451119,oap-project/raydp,https://api.github.com/repos/oap-project/raydp,150,33,124,29,48,14
254110428,LatticeX-Foundation/Rosetta,https://api.github.com/repos/LatticeX-Foundation/Rosetta,423,92,452,9,48,13
360551298,tensorflow/decision-forests,https://api.github.com/repos/tensorflow/decision-forests,394,48,164,20,48,13
60138482,kundajelab/deeplift,https://api.github.com/repos/kundajelab/deeplift,607,144,553,34,48,10
118567143,tobegit3hub/simple_tensorflow_serving,https://api.github.com/repos/tobegit3hub/simple_tensorflow_serving,739,196,269,28,48,9
250279308,as-ideas/TransformerTTS,https://api.github.com/repos/as-ideas/TransformerTTS,845,173,623,36,48,5
156926609,mandarjoshi90/coref,https://api.github.com/repos/mandarjoshi90/coref,356,84,131,31,48,4
214003948,PennyLaneAI/qml,https://api.github.com/repos/PennyLaneAI/qml,281,85,532,15,47,44
126528713,tensorflow/model-analysis,https://api.github.com/repos/tensorflow/model-analysis,1141,243,1105,15,47,35
147871487,PAIR-code/what-if-tool,https://api.github.com/repos/PAIR-code/what-if-tool,636,125,328,52,47,20
333633547,kubeedge/sedna,https://api.github.com/repos/kubeedge/sedna,292,88,377,79,47,18
161547610,materialsvirtuallab/megnet,https://api.github.com/repos/materialsvirtuallab/megnet,342,94,1025,15,47,7
181688929,xavysp/DexiNed,https://api.github.com/repos/xavysp/DexiNed,423,112,386,42,47,4
98470332,sebastianstarke/AI4Animation,https://api.github.com/repos/sebastianstarke/AI4Animation,4829,709,978,25,47,2
173155670,github/CodeSearchNet,https://api.github.com/repos/github/CodeSearchNet,1560,304,286,7,46,51
162403667,kubeedge/examples,https://api.github.com/repos/kubeedge/examples,157,130,129,15,46,18
64230020,hcmlab/nova,https://api.github.com/repos/hcmlab/nova,132,27,1295,15,46,5
143866262,tobybreckon/fire-detection-cnn,https://api.github.com/repos/tobybreckon/fire-detection-cnn,426,157,266,3,46,5
95395370,sony/nnabla,https://api.github.com/repos/sony/nnabla,2517,313,2971,18,45,51
175291625,google-research/morph-net,https://api.github.com/repos/google-research/morph-net,975,147,123,11,45,14
197045160,snorkel-team/snorkel-tutorials,https://api.github.com/repos/snorkel-team/snorkel-tutorials,296,146,158,2,45,12
185819852,frankkramer-lab/MIScnn,https://api.github.com/repos/frankkramer-lab/MIScnn,281,97,568,41,45,7
110076861,baidu/DuReader,https://api.github.com/repos/baidu/DuReader,881,306,183,18,45,7
144647823,malllabiisc/RESIDE,https://api.github.com/repos/malllabiisc/RESIDE,240,52,108,3,45,5
242163521,aub-mind/arabert,https://api.github.com/repos/aub-mind/arabert,276,87,113,2,45,4
23809180,NUbots/NUbots,https://api.github.com/repos/NUbots/NUbots,28,12,9271,51,44,46
45074604,dataiku/dataiku-contrib,https://api.github.com/repos/dataiku/dataiku-contrib,87,75,919,19,44,46
314416740,tensorflow/recommenders-addons,https://api.github.com/repos/tensorflow/recommenders-addons,314,92,138,11,44,17
333373589,SeldonIO/tempo,https://api.github.com/repos/SeldonIO/tempo,77,19,648,42,44,8
82627400,groovenauts/QueryItSmart,https://api.github.com/repos/groovenauts/QueryItSmart,86,15,342,0,44,5
134787235,anicolson/DeepXi,https://api.github.com/repos/anicolson/DeepXi,369,105,425,2,44,3
172114524,rapidsai-community/notebooks-contrib,https://api.github.com/repos/rapidsai-community/notebooks-contrib,379,227,1407,26,43,49
148587083,py4dstem/py4DSTEM,https://api.github.com/repos/py4dstem/py4DSTEM,93,81,2160,26,43,18
70155397,exasol/script-languages,https://api.github.com/repos/exasol/script-languages,12,14,531,9,43,16
53160128,databricks/tensorframes,https://api.github.com/repos/databricks/tensorframes,761,165,221,49,43,15
44454082,ursgal/ursgal,https://api.github.com/repos/ursgal/ursgal,35,31,1406,2,43,13
86591712,dPys/PyNets,https://api.github.com/repos/dPys/PyNets,108,40,2051,0,43,9
234634164,aws/deep-learning-containers,https://api.github.com/repos/aws/deep-learning-containers,352,218,1174,64,42,79
157250571,BUStools/bustools,https://api.github.com/repos/BUStools/bustools,67,21,261,18,42,9
104029823,taehoonlee/tensornets,https://api.github.com/repos/taehoonlee/tensornets,1000,186,284,16,42,5
267223745,oneapi-src/oneAPI-samples,https://api.github.com/repos/oneapi-src/oneAPI-samples,263,285,659,20,41,107
227332007,nusdbsystem/singa-auto,https://api.github.com/repos/nusdbsystem/singa-auto,10,13,1673,12,41,20
300285582,q-optimize/c3,https://api.github.com/repos/q-optimize/c3,40,23,2191,36,41,13
177196062,machine-learning-apps/Issue-Label-Bot,https://api.github.com/repos/machine-learning-apps/Issue-Label-Bot,308,94,172,3,41,7
132808324,MillionIntegrals/vel,https://api.github.com/repos/MillionIntegrals/vel,271,33,407,5,41,4
302789349,juntang-zhuang/Adabelief-Optimizer,https://api.github.com/repos/juntang-zhuang/Adabelief-Optimizer,962,106,390,3,41,4
174233691,BishopFox/eyeballer,https://api.github.com/repos/BishopFox/eyeballer,597,94,137,6,41,4
105189823,tweag/funflow,https://api.github.com/repos/tweag/funflow,341,30,535,27,40,22
196867717,aws-deepracer-community/deepracer-for-cloud,https://api.github.com/repos/aws-deepracer-community/deepracer-for-cloud,189,109,361,1,40,20
258350770,FIRST-Tech-Challenge/fmltc,https://api.github.com/repos/FIRST-Tech-Challenge/fmltc,19,10,557,6,40,8
163487352,lsds/KungFu,https://api.github.com/repos/lsds/KungFu,255,46,383,3,40,7
129458870,kermitt2/delft,https://api.github.com/repos/kermitt2/delft,324,57,530,25,40,5
162127052,fish-quant/big-fish,https://api.github.com/repos/fish-quant/big-fish,18,11,559,3,40,2
188732917,JunweiLiang/Object_Detection_Tracking,https://api.github.com/repos/JunweiLiang/Object_Detection_Tracking,295,102,134,2,40,2
344354127,coqui-ai/STT,https://api.github.com/repos/coqui-ai/STT,1040,92,3864,55,39,145
124604154,IBM/MAX-Object-Detector,https://api.github.com/repos/IBM/MAX-Object-Detector,286,208,128,5,39,19
220690458,Tessellate-Imaging/monk_v1,https://api.github.com/repos/Tessellate-Imaging/monk_v1,494,204,600,23,39,16
65807155,ctuning/ck-tensorflow,https://api.github.com/repos/ctuning/ck-tensorflow,89,25,1248,9,39,14
185834676,NVIDIA/CUDALibrarySamples,https://api.github.com/repos/NVIDIA/CUDALibrarySamples,324,90,175,13,39,11
153459506,marl/openl3,https://api.github.com/repos/marl/openl3,267,42,327,19,39,5
198568164,philipperemy/n-beats,https://api.github.com/repos/philipperemy/n-beats,510,118,229,1,39,4
218701964,keisen/tf-keras-vis,https://api.github.com/repos/keisen/tf-keras-vis,212,29,355,20,39,3
161509700,PaddlePaddle/FleetX,https://api.github.com/repos/PaddlePaddle/FleetX,233,89,1558,52,38,39
152634113,microsoft/CameraTraps,https://api.github.com/repos/microsoft/CameraTraps,400,152,3000,0,38,24
200931125,google/qkeras,https://api.github.com/repos/google/qkeras,359,72,382,17,38,16
231085044,Tessellate-Imaging/Monk_Object_Detection,https://api.github.com/repos/Tessellate-Imaging/Monk_Object_Detection,515,220,772,24,38,13
153201352,google-research/language,https://api.github.com/repos/google-research/language,1137,269,110,51,38,10
97129580,dhlab-epfl/dhSegment,https://api.github.com/repos/dhlab-epfl/dhSegment,329,114,381,11,38,7
159620189,JayYip/m3tl,https://api.github.com/repos/JayYip/m3tl,461,117,528,15,38,5
212770284,duburcqa/jiminy,https://api.github.com/repos/duburcqa/jiminy,83,14,549,28,38,4
136194704,CSBDeep/CSBDeep,https://api.github.com/repos/CSBDeep/CSBDeep,187,60,299,16,38,4
118878625,icoxfog417/baby-steps-of-rl-ja,https://api.github.com/repos/icoxfog417/baby-steps-of-rl-ja,348,212,197,4,38,2
255076404,pyinstaller/pyinstaller-hooks-contrib,https://api.github.com/repos/pyinstaller/pyinstaller-hooks-contrib,53,68,304,16,37,54
174000899,google-research/meta-dataset,https://api.github.com/repos/google-research/meta-dataset,594,109,297,28,37,19
236185220,materialsvirtuallab/maml,https://api.github.com/repos/materialsvirtuallab/maml,150,35,1233,5,37,13
91736144,facebookresearch/SentEval,https://api.github.com/repos/facebookresearch/SentEval,1702,264,136,17,37,11
166622408,GantMan/nsfw_model,https://api.github.com/repos/GantMan/nsfw_model,868,173,103,45,37,6
136026679,remicres/otbtf,https://api.github.com/repos/remicres/otbtf,113,31,1463,20,37,5
142169575,WGLab/DeepMod,https://api.github.com/repos/WGLab/DeepMod,76,36,156,15,37,3
177594519,shamangary/FSA-Net,https://api.github.com/repos/shamangary/FSA-Net,515,142,160,23,37,2
295559343,google-research/federated,https://api.github.com/repos/google-research/federated,280,100,451,0,36,34
382420841,bigscience-workshop/Megatron-DeepSpeed,https://api.github.com/repos/bigscience-workshop/Megatron-DeepSpeed,83,31,1055,40,36,32
136075439,Welthungerhilfe/cgm-ml,https://api.github.com/repos/Welthungerhilfe/cgm-ml,50,28,782,18,36,20
122552790,GoogleCloudPlatform/healthcare,https://api.github.com/repos/GoogleCloudPlatform/healthcare,295,150,777,5,36,17
138929098,google/gin-config,https://api.github.com/repos/google/gin-config,1439,95,145,29,36,16
246345232,tensorflow/profiler,https://api.github.com/repos/tensorflow/profiler,248,43,340,40,36,15
284204619,smaranjitghose/ArtCV,https://api.github.com/repos/smaranjitghose/ArtCV,46,36,128,1,36,12
173961960,SharpAI/DeepCamera,https://api.github.com/repos/SharpAI/DeepCamera,848,174,844,5,36,10
89620113,DT42/BerryNet,https://api.github.com/repos/DT42/BerryNet,1538,237,385,10,36,6
117476981,kushalkolar/MESmerize,https://api.github.com/repos/kushalkolar/MESmerize,28,12,2494,10,36,5
155687643,SimonBlanke/Hyperactive,https://api.github.com/repos/SimonBlanke/Hyperactive,363,32,2059,5,36,4
199449624,x4nth055/pythoncode-tutorials,https://api.github.com/repos/x4nth055/pythoncode-tutorials,967,1127,372,10,36,4
219378850,poloclub/cnn-explainer,https://api.github.com/repos/poloclub/cnn-explainer,5860,930,280,0,36,4
174493761,massquantity/LibRecommender,https://api.github.com/repos/massquantity/LibRecommender,136,34,798,27,36,2
145080024,kerlomz/captcha_trainer,https://api.github.com/repos/kerlomz/captcha_trainer,2282,678,199,50,36,2
123287965,b-it-bots/mas_industrial_robotics,https://api.github.com/repos/b-it-bots/mas_industrial_robotics,11,33,2705,26,35,35
320591199,neuralmagic/sparseml,https://api.github.com/repos/neuralmagic/sparseml,806,60,832,10,35,20
296442136,mims-harvard/TDC,https://api.github.com/repos/mims-harvard/TDC,550,97,687,20,35,14
52373826,cbfinn/gps,https://api.github.com/repos/cbfinn/gps,544,234,376,31,35,14
126868526,google/nucleus,https://api.github.com/repos/google/nucleus,693,117,446,0,35,9
214744918,PracticalDL/Practical-Deep-Learning-Book,https://api.github.com/repos/PracticalDL/Practical-Deep-Learning-Book,522,221,256,2,35,8
330622921,UKPLab/beir,https://api.github.com/repos/UKPLab/beir,393,57,306,12,35,7
169026799,GraphSAINT/GraphSAINT,https://api.github.com/repos/GraphSAINT/GraphSAINT,287,61,611,3,35,3
151174807,gagneurlab/MMSplice_MTSplice,https://api.github.com/repos/gagneurlab/MMSplice_MTSplice,26,16,223,3,35,3
280026201,google/uncertainty-baselines,https://api.github.com/repos/google/uncertainty-baselines,804,110,659,40,34,35
147428821,Labelbox/labelbox-python,https://api.github.com/repos/Labelbox/labelbox-python,44,30,1744,0,34,24
72275486,tue-robotics/image_recognition,https://api.github.com/repos/tue-robotics/image_recognition,58,42,691,2,34,14
167240425,uber/neuropod,https://api.github.com/repos/uber/neuropod,887,70,442,39,34,13
181554939,videoflow/videoflow,https://api.github.com/repos/videoflow/videoflow,956,85,507,17,34,12
92176061,galeone/tfgo,https://api.github.com/repos/galeone/tfgo,1885,139,158,10,34,9
263477873,Building-ML-Pipelines/building-machine-learning-pipelines,https://api.github.com/repos/Building-ML-Pipelines/building-machine-learning-pipelines,428,167,139,4,34,6
112913274,bgshih/aster,https://api.github.com/repos/bgshih/aster,659,194,127,77,34,3
159734547,BorealisAI/advertorch,https://api.github.com/repos/BorealisAI/advertorch,999,168,273,16,33,13
235809577,gradsflow/chitra,https://api.github.com/repos/gradsflow/chitra,177,34,363,0,33,12
111450435,megbedell/wobble,https://api.github.com/repos/megbedell/wobble,30,17,353,22,33,8
91395977,Kyubyong/tacotron,https://api.github.com/repos/Kyubyong/tacotron,1767,442,123,81,33,5
337705016,fcakyon/yolov5-pip,https://api.github.com/repos/fcakyon/yolov5-pip,116,19,162,2,33,3
96256108,adeshpande3/Facebook-Messenger-Bot,https://api.github.com/repos/adeshpande3/Facebook-Messenger-Bot,647,248,128,29,33,3
161846808,neo-ai/neo-ai-dlr,https://api.github.com/repos/neo-ai/neo-ai-dlr,441,99,277,42,32,27
87763364,vanhuyz/CycleGAN-TensorFlow,https://api.github.com/repos/vanhuyz/CycleGAN-TensorFlow,1148,449,152,67,32,12
265079853,keras-team/keras-cv,https://api.github.com/repos/keras-team/keras-cv,147,31,118,58,32,12
239420566,neuralet/neuralet,https://api.github.com/repos/neuralet/neuralet,221,72,569,46,32,10
193039449,noahcao/Pixel2Mesh,https://api.github.com/repos/noahcao/Pixel2Mesh,147,22,148,3,32,2
371198718,GoogleCloudPlatform/vertex-ai-samples,https://api.github.com/repos/GoogleCloudPlatform/vertex-ai-samples,174,124,303,9,31,29
222554670,awslabs/sagemaker-debugger,https://api.github.com/repos/awslabs/sagemaker-debugger,119,56,746,54,31,28
38539834,microsoft/ADBench,https://api.github.com/repos/microsoft/ADBench,74,28,1363,25,31,13
351354197,neulab/ExplainaBoard,https://api.github.com/repos/neulab/ExplainaBoard,237,24,338,16,31,12
305901775,TL-System/plato,https://api.github.com/repos/TL-System/plato,134,34,898,4,31,11
273212978,kleveross/klever-model-registry,https://api.github.com/repos/kleveross/klever-model-registry,71,19,201,14,31,11
260499197,nasa/delta,https://api.github.com/repos/nasa/delta,143,46,717,2,31,9
174645477,fsx950223/mobilenetv2-yolov3,https://api.github.com/repos/fsx950223/mobilenetv2-yolov3,283,96,219,17,31,9
246568394,karaage0703/karaage-ai-book,https://api.github.com/repos/karaage0703/karaage-ai-book,72,13,155,0,31,2
263748045,NVIDIA/tensorflow,https://api.github.com/repos/NVIDIA/tensorflow,340,58,64032,12,30,380
123941779,conversationai/conversationai-models,https://api.github.com/repos/conversationai/conversationai-models,131,45,1193,23,30,15
143987419,advboxes/AdvBox,https://api.github.com/repos/advboxes/AdvBox,1200,247,375,6,30,13
118135147,Cartucho/OpenLabeling,https://api.github.com/repos/Cartucho/OpenLabeling,786,215,165,11,30,13
56483642,douban/tfmesos,https://api.github.com/repos/douban/tfmesos,193,50,131,2,30,7
232627037,ScalaConsultants/Aspect-Based-Sentiment-Analysis,https://api.github.com/repos/ScalaConsultants/Aspect-Based-Sentiment-Analysis,327,63,225,26,30,6
209004244,pangeo-data/WeatherBench,https://api.github.com/repos/pangeo-data/WeatherBench,318,100,107,7,30,5
154412076,IntelAI/models,https://api.github.com/repos/IntelAI/models,340,140,2183,21,29,73
281528773,intel/neural-compressor,https://api.github.com/repos/intel/neural-compressor,292,55,1381,12,29,50
147503822,criteo/tf-yarn,https://api.github.com/repos/criteo/tf-yarn,82,25,445,8,29,12
185096739,thoth-station/invectio,https://api.github.com/repos/thoth-station/invectio,16,12,212,0,29,9
255534210,softmatterlab/DeepTrack-2.0,https://api.github.com/repos/softmatterlab/DeepTrack-2.0,47,22,807,7,29,7
290497530,Music-and-Culture-Technology-Lab/omnizart,https://api.github.com/repos/Music-and-Culture-Technology-Lab/omnizart,1111,57,573,7,29,7
66285642,civisanalytics/muffnn,https://api.github.com/repos/civisanalytics/muffnn,42,14,100,11,29,7
34386986,UFAL-DSG/tgen,https://api.github.com/repos/UFAL-DSG/tgen,191,58,1048,5,29,6
317930627,aiqc/AIQC,https://api.github.com/repos/aiqc/AIQC,57,16,651,24,29,5
187303144,CCExtractor/Rekognition,https://api.github.com/repos/CCExtractor/Rekognition,50,34,370,10,29,5
191053983,captain-pool/GSOC,https://api.github.com/repos/captain-pool/GSOC,63,21,471,5,29,2
174368811,YunYang1994/TensorFlow2.0-Examples,https://api.github.com/repos/YunYang1994/TensorFlow2.0-Examples,1590,683,376,90,29,2
152056923,tkn-tub/ns3-gym,https://api.github.com/repos/tkn-tub/ns3-gym,301,144,13846,22,28,150
87953014,funkey/gunpowder,https://api.github.com/repos/funkey/gunpowder,39,43,1840,13,28,21
266744330,gpuhackathons-org/gpubootcamp,https://api.github.com/repos/gpuhackathons-org/gpubootcamp,187,121,202,18,28,11
225365905,huawei-noah/bolt,https://api.github.com/repos/huawei-noah/bolt,673,123,355,20,28,10
144040790,singnet/dnn-model-services,https://api.github.com/repos/singnet/dnn-model-services,28,17,348,1,28,9
170995719,mpc-msri/EzPC,https://api.github.com/repos/mpc-msri/EzPC,191,57,300,32,28,9
166869630,majianjia/nnom,https://api.github.com/repos/majianjia/nnom,512,156,609,46,28,7
198694912,MrGiovanni/ModelsGenesis,https://api.github.com/repos/MrGiovanni/ModelsGenesis,521,123,261,19,28,7
163254580,urduhack/urduhack,https://api.github.com/repos/urduhack/urduhack,231,34,127,10,28,7
111580433,deepdrive/deepdrive,https://api.github.com/repos/deepdrive/deepdrive,727,124,831,34,28,5
280404197,aimat-lab/gcnn_keras,https://api.github.com/repos/aimat-lab/gcnn_keras,41,11,1215,6,28,4
129793058,MrGiovanni/UNetPlusPlus,https://api.github.com/repos/MrGiovanni/UNetPlusPlus,1614,430,171,42,28,3
178780155,ckiplab/ckipnlp,https://api.github.com/repos/ckiplab/ckipnlp,71,10,254,0,28,2
191797052,xulabs/aitom,https://api.github.com/repos/xulabs/aitom,76,65,406,20,27,36
281519510,FedML-AI/FedML,https://api.github.com/repos/FedML-AI/FedML,1013,311,704,72,27,29
175482543,microsoft/BlingFire,https://api.github.com/repos/microsoft/BlingFire,1595,98,302,17,27,17
184619482,larq/zoo,https://api.github.com/repos/larq/zoo,83,13,346,11,27,13
184554869,larq/zookeeper,https://api.github.com/repos/larq/zookeeper,22,10,328,12,27,11
78835091,rlcode/reinforcement-learning,https://api.github.com/repos/rlcode/reinforcement-learning,2896,700,264,26,27,10
190982189,nilmtk/nilmtk-contrib,https://api.github.com/repos/nilmtk/nilmtk-contrib,67,39,119,17,27,8
225537951,Bluefog-Lib/bluefog,https://api.github.com/repos/Bluefog-Lib/bluefog,227,54,1087,23,27,6
162141645,Merck/deepbgc,https://api.github.com/repos/Merck/deepbgc,54,20,155,11,27,6
113303384,penny4860/Yolo-digit-detector,https://api.github.com/repos/penny4860/Yolo-digit-detector,230,105,1142,3,27,4
134406154,BIMSBbioinfo/janggu,https://api.github.com/repos/BIMSBbioinfo/janggu,215,26,872,0,27,4
62418890,sisl/MADRL,https://api.github.com/repos/sisl/MADRL,459,105,478,7,27,3
250979951,ZiyaoGeng/Recommender-System-with-TF2.0,https://api.github.com/repos/ZiyaoGeng/Recommender-System-with-TF2.0,1289,393,298,32,27,2
61890529,titu1994/Image-Super-Resolution,https://api.github.com/repos/titu1994/Image-Super-Resolution,765,271,109,15,27,2
293755225,opendr-eu/opendr,https://api.github.com/repos/opendr-eu/opendr,195,30,2646,17,26,25
239587597,tensorflow/cloud,https://api.github.com/repos/tensorflow/cloud,324,69,567,55,26,24
104375922,uTensor/uTensor,https://api.github.com/repos/uTensor/uTensor,1398,197,1026,49,26,16
179893494,ddbourgin/numpy-ml,https://api.github.com/repos/ddbourgin/numpy-ml,11210,3123,348,12,26,12
109618587,analysiscenter/radio,https://api.github.com/repos/analysiscenter/radio,207,51,2488,19,26,9
226118954,qurator-spk/sbb_textline_detection,https://api.github.com/repos/qurator-spk/sbb_textline_detection,65,16,159,2,26,9
11952344,rjw57/dtcwt,https://api.github.com/repos/rjw57/dtcwt,56,26,587,5,26,7
178493499,DifferentiableUniverseInitiative/flowpm,https://api.github.com/repos/DifferentiableUniverseInitiative/flowpm,76,14,589,12,26,6
108382147,fgnt/nara_wpe,https://api.github.com/repos/fgnt/nara_wpe,327,140,229,8,26,6
346556304,Tencent/Forward,https://api.github.com/repos/Tencent/Forward,494,58,103,0,26,5
189868029,kailaix/ADCME.jl,https://api.github.com/repos/kailaix/ADCME.jl,192,48,1109,16,26,3
126903585,MDIL-SNU/SIMPLE-NN,https://api.github.com/repos/MDIL-SNU/SIMPLE-NN,34,20,586,4,26,3
114488737,cjekel/tindetheus,https://api.github.com/repos/cjekel/tindetheus,78,21,232,16,26,3
244350981,Snowdar/asv-subtools,https://api.github.com/repos/Snowdar/asv-subtools,341,103,193,8,26,3
366273328,askerlee/segtran,https://api.github.com/repos/askerlee/segtran,123,32,169,1,26,3
224156255,simongraham/hovernet_inference,https://api.github.com/repos/simongraham/hovernet_inference,32,10,135,3,26,3
291217084,microsoft/tensorflow-directml,https://api.github.com/repos/microsoft/tensorflow-directml,345,20,63857,14,25,381
196340907,Trusted-AI/AIX360,https://api.github.com/repos/Trusted-AI/AIX360,1053,224,318,33,25,20
344856397,PyTorchLightning/lightning-tutorials,https://api.github.com/repos/PyTorchLightning/lightning-tutorials,109,31,153,19,25,14
77059425,theislab/dca,https://api.github.com/repos/theislab/dca,193,60,379,15,25,7
